"","SYMBOL","GSM3535477","GSM3535478","GSM3535479","GSM3535480","GSM3535481","GSM3535482"
"17063","VAX1",4,3,1,7,2,1
"17064","PANCR",0,0,0,0,0,0
"17065","LILRA1",0,0,0,0,0,0
"17066","LILRB3",0,0,1,2,1,1
"17067","LILRA2",0,1,0,1,0,0
"17068","CHAT",1,0,1,0,0,0
"17069","RBPMS",75,65,89,52,67,45
"17070","RAB31",1898,2019,2100,1807,2097,1249
"17071","ADAP1",316,180,290,324,289,153
"17072","DSTN",6348,4263,5712,6988,5941,3743
"17073","RIPK3",2,0,1,1,0,0
"17074","ZNF660-ZNF197",399,435,477,339,459,297
"17075","GTF2A1L",0,0,0,0,0,0
"17076","STON1",26,61,45,26,43,18
"17077","GUSBP14",76,79,95,50,87,50
"17078","RCC1",4063,3462,3345,3587,4063,2192
"17079","PIM2",129,156,191,986,1145,539
"17080","B4GAT1",273,622,309,1227,1557,690
"17081","GUSBP15",64,81,74,51,80,35
"17082","MID2",5,7,3,3,3,3
"17083","FLICR",4,6,5,4,1,0
"17084","TENT4A",2367,2194,2416,1810,2037,1389
"17085","UPK1A",2,2,3,2,3,1
"17086","SLC35D2",1962,1572,1988,1448,1432,809
"17087","ADRM1",3565,3053,3300,9779,9643,5136
"17088","CHD1",2646,2161,3378,1046,1511,1254
"17089","NUDT21",5764,4610,5453,3164,4147,2341
"17090","CPSF6",4272,4145,4352,3546,4273,2453
"17091","OGFR",2667,2640,2797,2990,3341,1846
"17092","ZPBP",0,0,0,0,1,0
"17093","DDX52",1749,1488,1681,943,1211,775
"17094","ABHD2",955,1099,977,479,765,425
"17095","WWP1",801,725,872,2856,3160,1896
"17096","LY6G6F-LY6G6D",0,2,0,1,1,0
"17097","EEF1AKMT4",174,156,181,126,111,97
"17098","UC.134",0,0,0,0,1,0
"17099","EEF1AKMT4-ECE2",72,78,84,61,59,44
"17100","ASDURF",376,303,335,240,252,187
"17101","C5-OT1",18,39,31,6,13,3
"17102","CHD2",4983,5358,5626,4104,4929,3053
"17103","WWP2",1714,1101,1675,1390,1233,839
"17104","CNMD",29,14,18,12,13,4
"17105","DUS4L",240,219,251,117,161,111
"17106","SOX30",0,1,1,0,0,0
"17107","CNTRL",1137,1106,1507,215,383,240
"17108","UBE2C",2139,934,1605,189,149,103
"17109","SNRNP35",730,835,681,797,936,516
"17110","DEPP1",90,62,104,32,39,17
"17111","CYB561D2",437,362,334,605,659,334
"17112","RAPGEF4",455,540,460,512,567,390
"17113","CHD3",5611,4598,5143,2850,2926,1959
"17114","TMEM115",1520,1394,1508,1959,2109,1112
"17115","DUSP14",1166,771,1033,2450,1954,1130
"17116","TOPBP1",1534,1521,1588,499,854,501
"17117","TRIM31",0,1,0,0,0,0
"17118","STMN2",0,0,5,6,3,6
"17119","TPPP",110,38,105,161,132,120
"17120","HSF2BP",75,76,78,55,87,45
"17121","TRIOBP",1708,1936,1671,2651,3023,1517
"17122","RER1",3850,3549,3370,5040,4922,2700
"17123","CHD4",17832,15669,16699,7713,8395,5335
"17124","DNAJB4",663,638,620,784,790,529
"17125","BTG3-AS1",150,82,110,158,163,109
"17126","SLC5A4-AS1",8,6,7,6,9,3
"17127","LINC02474",0,0,0,0,0,0
"17128","SMIM28",0,0,0,0,0,0
"17129","CCDC194",2,2,0,2,0,0
"17130","LIF-AS1",51,19,38,69,45,39
"17131","LINC02561",0,0,0,0,0,0
"17132","LINC02567",0,0,0,0,0,0
"17133","MYOCOS",0,0,0,0,0,0
"17134","LINC02258",9,7,7,10,16,10
"17135","C1orf232",0,0,0,0,0,0
"17136","C17orf113",33,49,25,18,23,12
"17137","ETDC",3,0,1,2,0,0
"17138","FLNC-AS1",7,12,12,4,1,2
"17139","LINC02560",1,0,2,2,6,1
"17140","SLC25A34-AS1",1,1,0,6,10,4
"17141","GPC3-AS1",0,0,0,0,0,0
"17142","KERA",4,0,3,1,4,0
"17143","ESM1",0,1,1,0,5,0
"17144","DIDO1",4154,4081,4454,4991,6571,3663
"17145","CAMTA1-DT",12,12,20,27,21,16
"17146","LAMC1-AS1",8,13,16,28,47,21
"17147","ADAM30",0,0,0,0,0,0
"17148","ADAM29",0,0,0,8,6,5
"17149","AKR1C4",4,2,4,5,5,5
"17150","WDR5",3578,3306,3236,3973,4250,2397
"17151","SPACA9",276,314,260,284,307,178
"17152","ADAMTS13",490,926,532,688,1035,374
"17153","CACFD1",306,370,430,692,800,383
"17154","ADAMTS8",5,5,3,9,16,7
"17155","ADAMTS5",4,0,0,4,3,0
"17156","NUP42",865,771,864,531,460,295
"17157","PRSS23",21764,23800,20665,24213,28575,15404
"17158","PTPN21",687,433,610,655,691,421
"17159","ADCY5",11,16,16,17,23,12
"17160","HNRNPUL1",10458,8547,9377,6757,7693,4629
"17161","ATE1",2171,1915,2291,1224,1565,966
"17162","RPP14",1031,941,981,846,959,524
"17163","KRR1",3726,2716,3793,3031,3553,2719
"17164","KATNA1",1187,1009,1072,800,832,506
"17165","PRDM7",3,1,1,1,0,0
"17166","TPM1-AS",42,38,29,45,74,41
"17167","CSNKA2IP",0,1,0,11,3,8
"17168","SMIM33",0,0,0,0,0,0
"17169","PRDM5",203,350,284,147,270,145
"17170","PRDM4",2113,1891,2232,1705,1977,1202
"17171","CFTR-AS1",0,0,0,0,0,0
"17172","LINC02155",0,0,0,0,0,0
"17173","CXXC5-AS1",7,8,4,5,4,8
"17174","LINC02156",0,0,0,0,0,0
"17175","LINC02569",0,0,1,1,0,0
"17176","LINC02488",0,0,0,0,0,0
"17177","MMP24-AS1-EDEM2",566,480,508,893,881,462
"17178","CHEK1",1236,913,1056,349,257,225
"17179","HIBADH",1108,1184,971,902,983,548
"17180","CIT",2414,1095,1717,15,8,13
"17181","CEP43",675,620,814,839,1064,579
"17182","EMILIN1",125,94,109,78,55,46
"17183","BTN3A2",208,438,259,197,307,118
"17184","LYNX1-SLURP2",46,56,40,488,475,328
"17185","BTN3A1",251,487,296,190,319,145
"17186","FOXN3",398,335,449,626,904,470
"17187","BTN2A1",1085,967,1078,680,658,411
"17188","KIF26B-AS1",1,1,0,2,1,5
"17189","LINC02574",0,1,0,1,0,0
"17190","BNC2-AS1",1,2,2,0,0,0
"17191","LINC02573",0,0,0,0,0,0
"17192","LINC02575",287,232,315,389,403,268
"17193","LINC02578",0,0,0,0,0,0
"17194","PTPRT",1,0,0,0,1,0
"17195","RCAN3",886,884,832,854,922,567
"17196","FAF1",2227,1831,2068,1378,1471,791
"17197","CRYZL2P-SEC16B",6,31,19,15,26,14
"17198","CD160",5,6,2,10,2,5
"17199","KIF3A",1068,1016,1297,972,1083,804
"17200","POLR3A",2923,2436,3014,2464,2857,1880
"17201","CLASRP",1682,1161,1635,1459,1444,941
"17202","CHGA",15,11,15,38,49,25
"17203","ZWINT",1731,890,1127,66,79,59
"17204","CAPN11",1,0,0,5,2,0
"17205","CAPN10",671,666,759,1419,1490,756
"17206","KPTN",643,398,529,459,519,280
"17207","CDC42EP1",13090,9693,10542,4459,3405,2633
"17208","SLC7A9",3,11,8,2,9,2
"17209","PWP1",3727,2968,3822,3980,3915,2538
"17210","TBC1D8",365,337,401,503,785,331
"17211","CHGB",167,240,204,135,202,102
"17212","CDC37",7195,6087,7378,7509,7682,4394
"17213","IL1RAPL1",102,75,122,42,45,42
"17214","PKIG",5704,3056,4468,6012,4308,3101
"17215","KAT7",2242,1741,2003,1391,1523,906
"17216","DMC1",17,22,14,0,1,0
"17217","PLAAT3",315,285,345,345,463,195
"17218","GLMN",477,503,535,271,307,230
"17219","HHLA3",349,282,322,354,290,175
"17220","HHLA2",0,0,0,0,0,0
"17221","BVES",116,190,121,583,801,281
"17222","CORO1A",483,224,301,711,386,299
"17223","WDR45",3642,2605,3967,2692,2104,1650
"17224","FICD",180,185,213,209,185,123
"17225","AP4S1",409,371,480,306,373,205
"17226","LDB3",61,76,55,25,52,11
"17227","PTP4A3",1525,2654,2021,862,976,632
"17228","LSM6",860,804,817,549,621,277
"17229","RABL2B",858,1060,930,1830,2432,1244
"17230","RABL2A",555,732,593,1177,1600,775
"17231","CHI3L1",1,5,2,1,14,2
"17232","ERLIN2",1852,1969,1965,1779,2089,1197
"17233","ERG28",786,458,816,1097,588,592
"17234","NUDT6",1164,817,1264,1077,1288,790
"17235","NUDT4",2135,1866,2066,1759,1771,1219
"17236","NUDT5",2427,1635,2194,2488,2425,1445
"17237","NUDT3",5722,5009,5595,4224,3960,2961
"17238","SOX21",2875,2477,2652,2002,2237,1577
"17239","FSTL1",1971,1964,2094,1385,1545,756
"17240","PSIP1",7999,7147,9611,2322,3127,2012
"17241","WDHD1",768,881,745,122,224,98
"17242","CHI3L2",3,2,5,3,3,0
"17243","FAM107A",18,4,9,3,5,1
"17244","STRAP",5207,4040,5074,7113,6443,4390
"17245","INSL6",1,0,0,0,0,0
"17246","ADAMTS7",202,289,174,2262,2910,1421
"17247","ADAMTS6",11,18,21,12,16,5
"17248","BAZ2A",3761,3282,3824,3164,3467,2353
"17249","BAZ1A",1886,1651,2045,1673,1942,1353
"17250","LZTS1",120,227,87,122,191,95
"17251","ZNF277",423,545,486,670,849,524
"17252","CHIT1",0,0,0,0,1,0
"17253","WDR6",5109,4898,5442,5863,5812,4161
"17254","TREH",138,183,117,152,144,80
"17255","SLC2A6",558,318,761,1039,612,631
"17256","ATRIP-TREX1",304,269,308,323,313,171
"17257","MAP4K5",2949,2508,2968,2027,2489,1736
"17258","MAP4K1",21,13,20,15,20,5
"17259","INMT",0,3,3,1,0,1
"17260","RASSF1",2479,1984,1861,944,1042,616
"17261","PKP3",277,194,270,99,82,103
"17262","NISCH",4665,5275,5060,6454,7111,3968
"17263","CELF3",355,260,299,597,521,277
"17264","CHKA",1170,975,1454,1424,1206,888
"17265","CEP250",2547,2299,2663,2461,2520,1489
"17266","PTENP1",323,267,327,357,430,252
"17267","WBP4",781,583,810,504,546,350
"17268","ABCB8",2103,1711,2135,1566,1590,942
"17269","SEC23IP",2808,2680,2821,2224,2813,1519
"17270","WIF1",480,566,423,315,446,205
"17271","SUPT16H",12812,10540,12202,5537,7376,4023
"17272","ANXA10",1,0,2,0,1,0
"17273","ADCY6",1482,1720,1715,1850,2621,1209
"17274","CHKB",651,564,774,698,666,468
"17275","CHEK2",677,604,552,271,372,187
"17276","POLI",1208,1447,1391,830,1113,687
"17277","KLK8",482,540,390,244,285,178
"17278","MST1P2",117,110,185,234,192,156
"17279","CHM",1607,1050,1765,975,1328,909
"17280","FZD10",0,0,0,25,14,6
"17281","PLPBP",1629,1510,1616,1595,1880,974
"17282","IRAK3",21,29,25,10,32,8
"17283","AKAP13",1743,1789,1982,1202,1762,1021
"17284","AKAP11",4026,4337,4236,2487,4753,2725
"17285","AKAP10",1614,1350,1511,1612,2083,1169
"17286","DDX20",975,887,946,639,733,487
"17287","TREX2",7,8,11,29,29,15
"17288","CHML",632,643,935,295,570,410
"17289","DUSP10",4,6,10,10,9,12
"17290","MRPL3",3514,3156,3229,2874,3190,1929
"17291","MST1L",63,73,108,141,122,103
"17292","RPL35",17740,16618,16208,16756,17229,9637
"17293","GALNT6",5,5,2,7,0,0
"17294","LOC112267855",0,0,0,1,0,1
"17295",NA,0,0,0,0,0,0
"17296",NA,2,0,0,0,0,0
"17297","LOC112267858",0,0,0,0,0,0
"17298","LOC112267859",3,2,1,9,7,2
"17299",NA,19,20,22,11,17,15
"17300","LINC02675",1,1,1,0,4,1
"17301",NA,0,0,0,0,0,0
"17302",NA,1,1,1,1,1,0
"17303","LOC112267865",0,0,0,0,1,0
"17304",NA,32,25,17,24,33,19
"17305",NA,0,0,0,0,0,0
"17306","LOC112267868",0,0,0,0,0,0
"17307",NA,22,24,19,18,21,15
"17308",NA,0,0,1,0,0,0
"17309","LOC112267871",121,128,126,164,162,89
"17310",NA,69,75,81,144,188,99
"17311","LINC02814",0,0,0,0,0,0
"17312",NA,31,28,49,21,26,18
"17313",NA,0,0,0,0,2,0
"17314",NA,82,163,73,8212,9847,3668
"17315","PPP1CB-DT",75,80,77,31,72,25
"17316",NA,20,25,14,31,60,25
"17317","LOC112267879",3,7,5,2,0,3
"17318",NA,0,0,0,0,0,0
"17319","SLC41A3-AS1",1,1,2,0,2,1
"17320","LOC112267888",0,0,0,0,0,0
"17321","KIF5C-AS1",0,0,0,0,0,0
"17322","LOC112267890",0,0,0,0,0,0
"17323",NA,13,12,10,9,11,4
"17324","LOC112267892",0,0,0,0,0,0
"17325",NA,0,0,0,0,0,0
"17326","LOC112267895",0,0,0,0,0,0
"17327","LOC112267896",0,0,0,0,0,0
"17328","LOC112267897",0,0,0,0,0,0
"17329","LOC112267899",3,2,2,3,5,1
"17330","LOC112267900",0,0,0,0,2,0
"17331","LOC112267901",0,0,0,0,0,0
"17332","LOC112267902",0,0,0,0,2,0
"17333","LOC112267903",144,101,132,147,146,86
"17334",NA,3,0,4,2,6,3
"17335",NA,1,11,0,2,8,5
"17336",NA,0,0,0,0,0,0
"17337","LOC112267909",19,6,17,37,34,13
"17338","LOC112267910",0,0,0,0,0,0
"17339","LOC112267914",0,0,0,0,0,0
"17340","LOC112267915",0,0,1,1,2,0
"17341",NA,322,442,439,1357,2315,1259
"17342","LOC112267917",1,5,1,3,3,1
"17343",NA,0,1,0,0,0,0
"17344",NA,11,10,17,16,21,16
"17345",NA,0,0,0,0,0,0
"17346","LOC112267932",117,125,115,62,59,39
"17347","LOC112267933",0,0,0,0,0,0
"17348","LOC112267934",37,64,41,29,32,21
"17349",NA,1,1,1,1,0,1
"17350","LOC112267936",44,35,38,25,32,10
"17351","LOC112267937",5,1,6,2,4,1
"17352",NA,22,27,25,18,42,22
"17353",NA,1,0,1,1,1,2
"17354",NA,1,0,1,1,1,1
"17355",NA,54,120,97,59,111,64
"17356","LOC112267942",12,13,9,14,21,14
"17357",NA,5,5,7,5,7,4
"17358","LOC112267944",0,0,0,0,0,0
"17359",NA,0,0,0,0,0,1
"17360",NA,237,271,328,141,214,137
"17361","LOC112267952",0,0,0,0,0,0
"17362",NA,0,0,0,0,0,0
"17363","LOC112267955",6,8,13,13,7,6
"17364",NA,0,1,0,0,2,0
"17365","LOC112267957",1,0,2,1,2,0
"17366","KLC4-AS1",47,36,45,47,38,25
"17367",NA,0,0,0,0,0,0
"17368","KCNQ5-DT",44,43,35,22,29,13
"17369",NA,13,25,10,8,25,5
"17370","LOC112267962",0,0,0,0,1,1
"17371",NA,0,0,0,0,0,0
"17372",NA,3,5,9,4,1,4
"17373",NA,0,0,0,0,1,0
"17374",NA,6,5,6,0,9,8
"17375","LOC112267968",0,0,0,0,0,0
"17376","LOC112267969",0,0,0,0,0,0
"17377","LOC112267970",1,0,0,0,1,1
"17378",NA,2,3,8,5,12,2
"17379",NA,0,0,2,1,0,0
"17380",NA,0,0,0,0,0,0
"17381","LOC112267974",0,0,0,0,0,0
"17382",NA,0,0,0,0,0,0
"17383","CDK13-DT",12,13,23,18,20,8
"17384","LOC112267984",0,0,0,2,1,2
"17385",NA,17,8,12,6,11,6
"17386","LOC112267986",0,0,0,0,0,0
"17387",NA,0,0,0,0,0,0
"17388","LOC112267988",2,2,3,1,3,3
"17389",NA,1,0,1,0,0,0
"17390","LOC112267992",0,0,1,3,1,1
"17391","LOC112267993",1,0,0,2,2,0
"17392",NA,54,57,54,111,76,59
"17393","GRM3-AS1",0,0,0,0,0,1
"17394",NA,0,0,0,0,1,0
"17395","LOC112268009",0,0,0,0,0,0
"17396",NA,0,0,0,0,0,0
"17397","LOC112268012",0,0,0,0,0,0
"17398",NA,3,3,5,7,9,4
"17399","LOC112268015",1,4,5,2,8,0
"17400","LOC112268016",7,0,4,3,0,1
"17401","LOC112268017",0,0,0,0,1,0
"17402",NA,0,0,0,0,0,0
"17403",NA,27,18,36,22,31,18
"17404","LOC112268022",5,6,5,6,5,7
"17405","LOC112268023",0,0,0,0,0,0
"17406",NA,49,48,58,23,32,23
"17407","LOC112268025",0,0,0,0,0,0
"17408",NA,0,0,0,0,0,0
"17409","LOC112268027",17,17,20,5,7,3
"17410","LOC112268029",0,0,0,0,3,4
"17411","LOC112268030",3,3,4,14,13,5
"17412","LOC112268033",0,0,0,0,0,0
"17413",NA,0,0,0,0,0,0
"17414",NA,36,52,57,43,82,54
"17415","LOC112268036",0,0,0,0,1,0
"17416",NA,2,0,0,0,0,0
"17417","LOC112268038",11,3,3,0,0,3
"17418","LOC112268039",0,0,0,0,0,0
"17419","DOCK8-AS2",0,1,0,37,36,15
"17420",NA,6,6,16,11,11,10
"17421","LOC112268044",1,1,1,1,5,3
"17422","LOC112268045",2,1,0,1,2,2
"17423","LOC112268046",0,0,0,0,0,0
"17424",NA,6,2,6,30,28,9
"17425","LOC112268048",360,339,361,281,264,172
"17426",NA,0,0,2,0,0,0
"17427","LOC112268050",11,7,8,12,20,18
"17428",NA,7,2,6,5,6,3
"17429",NA,877,664,773,571,606,454
"17430",NA,0,0,0,0,0,0
"17431",NA,4,5,3,1,0,0
"17432","LOC112268055",115,154,119,275,269,155
"17433",NA,34,36,47,92,100,64
"17434","LOC112268057",4,2,2,3,4,1
"17435",NA,172,95,211,67,87,54
"17436",NA,0,0,0,0,0,0
"17437","LOC112268060",10,9,7,8,12,11
"17438","LOC112268061",156,174,241,78,160,67
"17439","LOC112268062",1,4,2,0,1,3
"17440","LOC112268063",46,56,57,48,57,41
"17441","LOC112268064",13,14,13,15,11,9
"17442","LOC112268065",0,0,0,0,0,0
"17443",NA,0,0,0,0,0,0
"17444","LOC112268067",0,0,1,0,0,0
"17445","LOC112268068",0,0,0,0,0,0
"17446","LOC112268069",0,0,0,0,0,0
"17447","LOC112268070",24,19,36,13,14,9
"17448","LOC112268071",0,0,1,0,0,0
"17449",NA,7,4,3,6,4,1
"17450","LOC112268073",14,17,17,10,22,7
"17451","LOC112268076",0,1,0,1,2,2
"17452","LOC112268077",0,1,0,0,1,0
"17453","LOC112268078",0,0,0,0,0,0
"17454","LOC112268079",21,20,35,6,12,5
"17455","LOC112268080",0,0,0,0,0,0
"17456","LOC112268081",2,0,0,2,0,1
"17457",NA,0,0,0,0,0,0
"17458",NA,0,1,0,0,0,0
"17459",NA,0,0,1,0,0,0
"17460",NA,60,73,75,69,119,42
"17461","LOC112268087",0,0,0,0,0,0
"17462","LOC112268088",0,0,1,2,1,0
"17463","GAPDH-DT",614,344,428,143,137,85
"17464","LOC112268090",3,7,5,1,4,2
"17465",NA,0,0,0,0,0,0
"17466",NA,20,10,22,42,27,23
"17467","LOC112268093",0,0,0,0,0,0
"17468","LOC112268095",0,0,0,0,1,0
"17469","LOC112268096",1,0,1,2,0,1
"17470","MYG1-AS1",742,758,681,1315,1119,615
"17471","CNPY2-AS1",94,71,93,69,67,55
"17472",NA,1,0,0,3,1,3
"17473",NA,0,1,0,1,0,0
"17474","LOC112268101",0,0,0,0,0,0
"17475","LOC112268102",58,54,86,35,26,18
"17476",NA,0,0,0,0,0,0
"17477","LOC112268104",1,2,3,2,8,6
"17478","SBNO1-AS1",46,28,40,32,35,44
"17479","LOC112268106",3,15,7,12,10,5
"17480",NA,0,0,0,0,0,0
"17481",NA,0,0,0,0,0,0
"17482",NA,14,8,13,27,13,16
"17483","LOC112268110",1,3,5,1,1,0
"17484",NA,0,0,0,0,0,0
"17485",NA,0,0,0,3,4,1
"17486","LOC112268114",363,312,344,231,333,214
"17487",NA,0,1,1,0,0,0
"17488",NA,1,1,0,0,0,0
"17489","LOC112268117",0,0,0,0,0,0
"17490","LOC112268118",34,32,37,57,88,29
"17491","LOC112268120",0,0,0,0,0,0
"17492",NA,275,116,255,223,108,131
"17493",NA,21,18,37,8,13,12
"17494","LOC112268123",93,109,105,79,78,47
"17495","BAZ1A-AS1",247,255,241,170,191,141
"17496",NA,0,0,0,0,0,0
"17497","LOC112268127",0,0,0,0,0,0
"17498",NA,0,0,1,0,1,0
"17499",NA,0,0,0,0,0,0
"17500","LOC112268130",12,6,20,42,38,27
"17501",NA,104,52,91,55,57,34
"17502","LOC112268133",2,0,1,3,2,2
"17503",NA,14,13,11,14,11,4
"17504","LOC112268135",0,0,0,0,0,0
"17505","LOC112268136",0,0,0,0,0,0
"17506",NA,3,2,3,2,3,1
"17507",NA,0,0,0,1,0,1
"17508",NA,0,0,0,0,0,0
"17509","LOC112268140",191,166,152,131,184,103
"17510",NA,6,7,12,16,5,4
"17511","LOC112268143",30,23,26,9,10,6
"17512",NA,111,85,87,85,63,52
"17513","LOC112268145",10,6,11,7,9,5
"17514","LOC112268146",0,0,0,0,0,0
"17515",NA,62,75,57,30,46,23
"17516","LOC112268148",37,31,45,28,40,27
"17517",NA,3,2,2,0,0,0
"17518","LOC112268150",9,3,4,10,7,6
"17519","LOC112268151",0,0,0,0,0,0
"17520","LOC112268152",0,0,0,0,0,0
"17521","LOC112268153",1,5,3,0,0,1
"17522","LOC112268154",0,0,0,0,0,0
"17523",NA,500,596,535,288,399,215
"17524","LOC112268156",0,0,0,0,0,0
"17525","LOC112268159",0,0,0,1,0,0
"17526",NA,34,31,51,32,59,25
"17527","LOC112268165",0,0,0,0,0,1
"17528",NA,152,184,141,245,262,146
"17529",NA,0,0,1,0,2,0
"17530","LOC112268169",1,0,0,0,0,0
"17531","LOC112268170",1586,1543,1542,1070,995,696
"17532",NA,9,12,6,10,8,6
"17533","LOC112268172",9,11,11,6,7,5
"17534","LOC112268173",0,0,0,0,0,0
"17535","LOC112268174",64,47,71,45,53,41
"17536","LOC112268175",0,0,0,2,1,0
"17537","LOC112268176",0,0,0,0,0,0
"17538",NA,46,42,49,17,47,28
"17539","LOC112268179",50,55,45,65,72,54
"17540","LOC112268182",4,6,7,9,26,11
"17541","KPNB1-DT",871,676,786,1049,939,610
"17542","LOC112268186",40,60,39,72,77,65
"17543",NA,3,2,3,2,2,0
"17544",NA,1,0,0,1,1,0
"17545",NA,70,119,83,93,129,59
"17546",NA,56,43,57,77,91,35
"17547","LOC112268191",0,0,0,0,1,2
