"","SYMBOL","GSM1143672","GSM1143673","GSM1143674","GSM1143675"
"753","TRG-GCC2-4",0,1,0,0
"754","TRH-GTG1-7",1,0,1,0
"755","TRH-GTG1-5",2,0,1,0
"756","TRH-GTG1-8",2,1,1,1
"757","TRV-AAC1-2",0,0,0,0
"758","TRH-GTG1-1",1,1,1,0
"759","TRV-AAC2-1",0,0,1,0
"760","TRV-TAC1-1",0,0,0,0
"761","TRK-CTT6-1",0,1,0,0
"762","TRG-TCC4-1",0,0,0,0
"763","TRQ-CTG7-1",0,0,0,0
"764","TRY-GTA5-5",0,0,0,1
"765","TRS-GCT2-1",1,0,0,0
"766","TRL-CAA6-1",0,0,0,0
"767","TRL-AAG1-3",1,1,0,0
"768","TRN-GTT2-1",0,0,1,0
"769","TRT-AGT1-3",0,0,0,0
"770","TRC-GCA11-1",0,0,0,0
"771","TRL-CAG1-2",0,0,0,0
"772","TRG-TCC2-6",1,0,0,1
"773","TRR-TCT5-1",0,0,0,0
"774","TRK-CTT1-2",0,0,0,0
"775","TRV-AAC5-1",0,0,0,0
"776","TRX-CAT1-1",2,0,0,0
"777","TRE-CTC1-5",2,1,0,0
"778","TRL-CAG1-6",0,0,0,0
"779","TRP-AGG2-1",0,0,0,0
"780","TRP-AGG1-1",0,0,0,1
"781","TRA-CGC3-1",0,0,0,0
"782","TRY-GTA2-1",1,0,2,0
"783","TRE-CTC1-6",0,1,0,0
"784","TRR-TCG6-1",0,0,0,0
"785","TRI-TAT2-2",0,0,0,2
"786","TRC-GCA22-1",2,0,1,0
"787","TRE-TTC2-1",0,0,0,0
"788","TRL-TAG3-1",1,0,0,0
"789","TRA-CGC4-1",0,0,0,0
"790","TRR-TCG5-1",1,0,0,0
"791","TRT-CGT1-1",0,0,0,0
"792","TRN-GTT2-4",0,0,0,0
"793","TRS-CGA1-1",0,0,0,0
"794","TRL-CAA3-1",2,1,1,0
"795","TRG-TCC2-5",0,0,0,0
"796","TRX-CAT1-4",0,0,0,0
"797","TRS-CGA2-1",1,0,0,0
"798","TRG-CCC5-1",2,3,1,2
"799","TRA-AGC4-1",0,0,0,0
"800","TRW-CCA3-2",0,0,0,0
"801","TRC-GCA18-1",0,0,0,0
"802","TRI-GAT1-2",0,0,0,0
"803","TRC-GCA2-2",0,0,0,0
"804","TRK-TTT4-1",1,0,1,1
"805","TRQ-CTG4-1",0,2,1,2
"806","TRN-GTT8-1",0,0,0,0
"807","TRK-CTT4-1",1,0,0,0
"808","TRE-TTC2-2",0,0,0,0
"809","TRG-TCC2-1",1,0,0,0
"810","TRH-GTG1-9",0,0,0,0
"811","TRA-TGC5-1",0,0,0,0
"812","TRL-TAA4-1",2,1,2,0
"813","TRS-AGA4-1",0,0,0,0
"814","TRI-AAT2-1",0,0,0,0
"815","TRP-AGG2-4",0,0,0,0
"816","TRQ-TTG3-3",0,0,0,0
"817","TRC-GCA12-1",0,0,0,0
"818","TRS-AGA2-2",0,0,0,0
"819","TRR-CCT1-1",0,0,0,0
"820","TRA-TGC6-1",0,0,0,1
"821","TRN-GTT2-3",0,0,0,0
"822","TRR-CCG1-2",1,0,0,0
"823","TRM-CAT7-1",0,0,0,0
"824","TRT-CGT2-1",0,0,0,0
"825","TRP-TGG3-2",0,0,0,0
"826","TRL-CAG2-2",0,0,0,0
"827","TRC-GCA4-1",0,2,0,1
"828","TRE-CTC1-2",2,1,0,0
"829","TRA-AGC7-1",0,0,0,0
"830","TRA-AGC2-1",0,0,0,0
"831","TRX-CAT1-3",0,0,0,0
"832","TRI-AAT8-1",0,1,1,0
"833","TRC-GCA3-1",0,0,0,0
"834","TRK-TTT8-1",1,0,0,0
"835","TRR-ACG2-3",0,0,0,0
"836","TRV-CAC7-1",0,0,1,0
"837","TRY-GTA5-2",0,0,0,0
"838","TRR-ACG2-1",1,1,1,0
"839","TRC-GCA2-3",0,0,0,0
"840","TRK-CTT1-1",0,0,0,0
"841","TRR-TCT3-1",3,2,0,0
"842","TRK-CTT2-4",0,1,2,2
"843","TRM-CAT3-2",0,0,0,0
"844","TRW-CCA3-3",0,0,0,0
"845","TRA-TGC2-1",0,0,0,0
"846","TRR-TCT3-2",0,1,0,0
"847","TRL-AAG4-1",0,0,0,0
"848","TRK-CTT3-1",1,2,4,4
"849","TRD-GTC2-5",0,0,0,1
"850","TRQ-CTG1-3",1,1,1,0
"851","TRK-TTT3-1",4,4,5,2
"852","TRW-CCA1-1",1,0,1,1
"853","TRP-CGG1-3",0,0,0,0
"854","TRK-TTT1-1",0,0,0,1
"855","TRN-GTT1-1",0,0,0,0
"856","TRN-GTT2-8",0,1,0,0
"857","TRL-CAG2-1",0,0,0,0
"858","TRI-TAT2-3",0,3,1,0
"859","TRI-GAT1-1",1,0,0,0
"860","TRR-TCT1-1",1,0,3,0
"861","TRD-GTC2-4",0,0,0,0
"862","TRM-CAT2-1",0,0,0,0
"863","TRP-AGG2-7",0,0,1,0
"864","TRF-GAA1-1",0,0,0,0
"865","TRQ-TTG2-1",1,0,0,1
"866","TRL-CAG1-5",0,0,0,0
"867","TRQ-CTG3-2",0,0,0,0
"868","TRG-TCC2-3",0,0,0,0
"869","TRV-CAC8-1",5,4,2,1
"870","TRT-AGT6-1",0,0,1,0
"871","TRC-GCA1-1",0,0,0,0
"872","TRC-GCA16-1",0,0,0,0
"873","TRA-TGC1-1",0,0,0,0
"874","TRL-TAG2-1",2,1,0,1
"875","TRS-CGA4-1",0,0,0,0
"876","TRI-AAT5-1",0,0,0,0
"877","TRC-GCA5-1",0,0,0,0
"878","TRS-GCT1-1",3,0,0,0
"879","TRD-GTC2-6",0,0,0,0
"880","TRS-GCT5-1",0,0,1,0
"881","TRG-GCC1-4",0,0,0,0
"882","TRV-AAC4-1",0,0,0,0
"883","TRY-GTA3-1",0,0,0,0
"884","TRG-GCC2-5",0,0,0,0
"885","TRL-TAA2-1",0,0,0,0
"886","TRR-TCT4-1",0,0,0,0
"887","TRR-ACG2-2",0,1,0,0
"888","TRR-CCT3-1",1,3,1,0
"889","TRL-AAG3-1",0,4,2,2
"890","TRF-GAA3-1",0,0,0,0
"891","TRW-CCA4-1",0,0,0,0
"892","TRP-CGG2-1",0,0,0,0
"893","TRR-CCG1-3",1,0,0,0
"894","TRH-GTG1-4",0,0,0,0
"895","TRN-GTT2-5",0,0,0,0
"896","TRC-GCA19-1",1,0,0,0
"897","TRV-AAC6-1",0,0,0,0
"898","TRC-GCA6-1",0,0,0,0
"899","TRR-CCT2-1",0,0,1,0
"900","TRK-TTT6-1",2,0,1,1
"901","TRN-GTT13-1",0,0,0,0
"902","TRS-AGA2-6",1,1,1,0
"903","TRQ-TTG3-2",0,0,0,0
"904","TRT-AGT1-1",0,0,0,0
"905","TRG-TCC2-4",0,0,0,0
"906","TRQ-CTG1-2",0,0,0,0
"907","TRW-CCA5-1",0,0,0,1
"908","TRV-TAC1-2",1,0,0,0
"909","TRN-GTT9-2",0,0,0,0
"910","TRC-GCA23-1",0,0,0,0
"911","TRN-GTT2-6",0,0,1,0
"912","TRV-CAC9-1",0,0,1,0
"913","TRC-GCA2-1",0,0,0,0
"914","TRK-CTT2-1",0,1,1,0
"915","TRL-CAA4-1",0,0,0,0
"916","TRD-GTC3-1",0,0,0,0
"917","TRM-CAT1-1",0,0,0,0
"918","TRL-AAG2-2",9,5,5,2
"919","TRW-CCA2-1",0,1,0,0
"920","TRS-CGA3-1",0,0,0,0
"921","TRG-TCC3-1",0,0,0,1
"922","TRD-GTC1-1",0,0,0,0
"923","TRG-GCC2-2",0,0,0,0
"924","TRK-CTT5-1",1,0,0,0
"925","TRP-CGG1-1",0,0,0,0
"926","TRI-AAT3-1",0,0,0,0
"927","TRQ-CTG6-1",0,0,0,1
"928","TRM-CAT3-1",0,0,0,0
"929","TRS-GCT6-1",1,0,0,0
"930","TRY-GTA6-1",0,0,0,0
"931","TRG-GCC5-1",0,1,0,0
"932","TRP-CGG1-2",1,0,0,1
"933","TRT-AGT1-2",0,0,0,0
"934","TRP-AGG2-2",0,1,0,0
"935","TRP-TGG2-1",0,0,0,0
"936","TRS-GCT4-1",1,0,0,0
"937","TRM-CAT6-1",0,3,5,0
"938","TRV-CAC1-6",0,0,1,1
"939","TRV-CAC1-7",0,0,0,0
"940","TRS-GCT4-2",0,0,0,0
"941","TRG-GCC1-3",0,0,0,0
"942","TRG-CCC2-1",0,0,0,0
"943","TRA-TGC3-2",0,0,0,1
"944","TRK-TTT3-3",7,3,3,2
"945","TRD-GTC2-2",0,0,0,1
"946","TRL-CAA1-2",0,0,1,0
"947","TRK-TTT5-1",1,0,0,0
"948","TRD-GTC2-8",1,1,0,0
"949","TRL-TAA3-1",0,0,0,0
"950","TRR-ACG1-3",0,0,0,0
"951","TRT-CGT4-1",0,0,1,0
"952","TRS-AGA2-4",0,0,0,0
"953","TRS-AGA2-5",0,0,0,0
"954","TRI-AAT1-1",0,0,0,0
"955","TRC-GCA9-1",0,0,0,0
"956","TRF-GAA1-5",1,0,0,0
"957","TRG-GCC1-2",0,0,0,0
"958","TRY-ATA1-1",0,2,0,0
"959","TRF-GAA1-2",0,0,0,0
"960","TRX-CAT1-8",0,0,0,0
"961","TRN-GTT11-2",0,1,0,0
"962","TRE-CTC1-4",2,1,0,0
"963","TRG-TCC2-2",0,0,0,0
"964","TRQ-CTG4-2",0,1,0,1
"965","TRT-TGT5-1",0,0,0,0
"966","TRR-TCG1-1",0,1,0,0
"967","TRI-TAT2-1",1,0,2,0
"968","TRC-GCA15-1",0,0,0,0
"969","TRQ-CTG2-1",0,0,0,0
"970","TRE-CTC1-7",0,0,0,0
"971","TRR-CCT5-1",2,0,1,0
"972","TRY-GTA1-1",0,0,0,0
"973","TRL-AAG1-2",1,0,0,1
"974","TRG-GCC4-1",0,0,0,1
"975","TRI-AAT5-4",0,0,0,0
"976","TRP-AGG2-3",0,0,0,0
"977","TRG-CCC3-1",0,0,0,0
"978","TRS-TGA1-1",1,0,0,0
"979","TRA-TGC3-1",0,0,0,0
"980","TRP-TGG3-5",0,0,0,0
"981","TRK-CTT2-5",0,1,1,0
"982","TRV-TAC2-1",0,0,0,0
"983","TRG-GCC1-5",1,1,0,0
"984","TRS-GCT3-1",0,0,1,2
"985","TRP-TGG1-1",0,1,0,0
"986","TRQ-CTG1-1",1,1,1,0
"987","TRL-CAG1-7",0,0,0,0
"988","TRC-GCA17-1",0,0,0,0
"989","TRD-GTC2-3",0,0,0,1
"990","TRL-AAG2-4",2,2,0,1
"991","TRD-GTC2-7",1,0,0,0
"992","TRK-TTT2-1",0,0,0,1
"993","TRA-AGC2-2",0,1,0,0
"994","TRP-AGG2-8",0,0,1,0
"995","TRX-CAT1-6",0,0,0,0
"996","TRG-CCC1-2",1,1,0,0
"997","TRA-AGC3-1",0,0,0,0
"998","TRT-CGT5-1",0,0,0,0
"999","TRL-CAA2-1",0,0,0,0
"1000","TRM-CAT5-1",0,0,0,0
"1001","TRC-GCA10-1",0,0,0,0
"1002","TRF-GAA1-6",0,0,0,0
"1003","TRH-GTG1-3",0,0,0,0
"1004","TRA-CGC1-1",0,0,1,1
"1005","TRI-AAT5-3",0,0,1,1
"1006","TRL-TAA1-1",0,0,0,0
"1007","TRG-GCC2-3",0,0,0,0
"1008","TRX-CAT1-7",0,0,0,0
"1009","TRL-CAG1-3",0,0,0,0
"1010","TRQ-CTG1-4",0,0,0,0
"1011","TRV-AAC1-1",0,0,0,0
"1012","TRT-AGT2-1",0,0,1,0
"1013","TRQ-TTG3-1",0,0,0,0
"1014","TRN-GTT3-1",0,1,0,0
"1015","TRI-TAT1-1",0,0,0,0
"1016","TRV-CAC4-1",0,0,0,0
"1017","TRL-AAG2-1",3,2,1,1
"1018","TRQ-CTG5-1",0,0,0,0
"1019","TRS-GCT4-3",1,0,0,0
"1020","TRK-TTT7-1",0,0,0,0
"1021","TRE-TTC1-2",1,0,0,1
"1022","TRH-GTG1-2",0,0,1,0
"1023","TRP-TGG3-3",0,1,1,0
"1024","TRI-AAT5-2",0,0,0,0
"1025","TRY-GTA8-1",0,0,0,0
"1026","TRA-TGC4-1",1,0,0,1
"1027","TRT-AGT2-2",0,0,0,0
"1028","TRV-TAC3-1",4,4,10,1
"1029","TRD-GTC2-9",0,0,0,0
"1030","TRT-TGT1-1",0,0,0,0
"1031","TRX-CAT1-5",1,0,0,0
"1032","TRA-AGC1-1",0,0,0,0
"1033","TRD-GTC2-10",1,0,1,0
"1034","TRI-TAT3-1",0,1,1,0
"1035","TRS-AGA1-1",0,2,0,0
"1036","TRM-CAT4-2",0,0,1,0
"1037","TRC-GCA20-1",1,0,0,0
"1038","TRN-GTT12-1",0,0,0,0
"1039","TRC-GCA13-1",1,0,0,0
"1040","TRC-GCA8-1",0,0,1,0
"1041","TRT-CGT3-1",3,2,3,1
"1042","TRL-AAG1-1",1,0,0,1
"1043","TRV-CAC2-1",0,0,0,0
"1044","TRL-CAG1-4",0,0,0,0
"1045","TRR-CCG1-1",1,0,0,1
"1046","TRG-GCC1-1",0,0,0,0
"1047","TRV-CAC6-1",0,0,0,0
"1048","TRL-CAA5-1",0,1,0,0
"1049","TRR-TCG3-1",0,0,1,0
"1050","TRI-AAT6-1",0,0,0,0
"1051","TRV-CAC1-1",0,0,0,0
"1052","TRT-AGT4-1",0,0,0,0
"1053","TRC-GCA21-1",0,0,0,0
"1054","TRC-GCA9-3",0,0,0,0
"1055","TRT-TGT2-1",0,0,0,0
"1056","TRC-GCA9-4",0,0,0,0
"1057","TRG-GCC2-1",0,0,0,0
"1058","TRS-AGA2-1",0,0,0,0
"1059","TRD-GTC2-11",0,0,0,0
"1060","TRE-CTC1-1",0,1,0,0
"1061","TRE-CTC1-3",2,1,0,0
"1062","TRI-AAT5-5",0,0,0,0
"1063","TRP-TGG3-4",0,0,0,0
"1064","TRK-TTT9-1",0,0,0,0
"1065","TRM-CAT4-1",0,0,0,0
"1066","TRI-AAT4-1",2,2,1,1
"1067","TRL-CAG1-1",0,0,0,0
"1068","TRA-CGC5-1",0,0,0,0
"1069","TRR-ACG1-1",1,0,0,0
"1070","TRK-CTT2-2",1,1,1,0
"1071","TRA-CGC2-1",0,1,0,0
"1072","TRI-AAT7-1",0,0,0,0
"1073","TRN-GTT2-2",0,0,0,0
"1074","TRY-GTA4-1",0,0,0,0
"1075","TRR-CCT4-1",0,0,1,0
"1076","TRE-TTC4-2",0,0,0,0
"1077","TRV-TAC4-1",0,0,0,0
"1078","TRE-CTC2-1",0,0,0,0
"1079","TRR-TCG2-1",0,0,0,0
"1080","TRD-GTC2-1",0,0,0,1
"1081","TRC-GCA9-2",0,0,0,0
"1082","TRC-GCA2-4",0,0,0,0
"1083","TRF-GAA1-3",0,0,0,0
"1084","TRV-CAC3-1",1,0,1,0
"1085","TRE-TTC1-1",0,0,0,0
"1086","TRT-TGT4-1",0,0,0,0
"1087","TRQ-TTG4-1",0,0,0,0
"1088","TRY-GTA5-3",0,0,0,0
"1089","TRK-TTT3-2",1,1,1,1
"1090","TRI-GAT1-3",0,0,0,0
"1091","TRR-ACG2-4",0,1,1,0
"1092","TRS-TGA3-1",0,0,0,0
"1093","TRS-AGA5-1",1,0,2,0
"1094","TRT-AGT3-1",0,0,0,0
"1095","TRC-GCA14-1",0,0,0,0
"1096","TRW-CCA3-1",0,0,0,0
"1097","TRY-GTA5-1",0,0,2,0
"1098","TRT-AGT5-1",0,0,0,0
"1099","TRV-CAC1-4",0,0,0,0
"1100","DCTN1-AS1",9,5,6,7
"1101","SH2B3",101,103,136,81
"1102","RAMP2-AS1",2,1,1,0
"1103","TPT1-AS1",215,182,164,128
"1104","LINC02418",0,0,0,0
"1105","C5orf52",0,0,0,0
"1106","LOC100190986",54,54,41,51
"1107","C2CD4D",36,25,36,26
"1108","SNAR-A14",0,0,0,0
"1109","PPIAP30",99,105,102,60
"1110","ZFHX4-AS1",0,0,0,0
"1111","PP12613",0,0,0,0
"1112","FLJ16779",0,0,28,17
"1113","LINC01634",0,0,0,0
"1114","LOC100192426",0,0,0,0
"1115","CDH4",11,10,17,22
"1116","GNE",212,217,229,144
"1117","HCN4",36,38,18,16
"1118","MANCR",0,0,1,0
"1119","FAR2P2",22,20,36,29
"1120","KMT2E-AS1",58,65,55,35
"1121","LINC01004",28,60,37,63
"1122","INSL5",0,0,0,0
"1123","FRAT1",128,138,240,106
"1124","LOC100233156",21,30,50,34
"1125","PCED1B-AS1",1,0,0,1
"1126","TROAP",2134,2012,146,125
"1127","LOC100240728",0,0,0,0
"1128","LOC100240734",0,0,0,0
"1129","LOC100240735",0,0,0,1
"1130","MED16",968,918,1005,694
"1131","PIGK",522,552,344,206
"1132","RPL26L1-AS1",13,12,12,14
"1133","LINC01432",0,0,0,0
"1134","CASC11",4,4,4,1
"1135","LOC100270746",26,22,59,36
"1136","LCDR",25,20,19,13
"1137","LINC00940",1,0,3,2
"1138","ARHGEF33",0,0,5,2
"1139","LINC00899",0,0,2,1
"1140","LIMS3-LOC440895",76,73,72,44
"1141","SMG1P3",692,692,631,547
"1142","ERVV-2",0,0,0,0
"1143","MEF2B",18,10,20,12
"1144","AIRN",0,0,0,0
"1145","ZNRF2P2",8,9,12,7
"1146","RASA4B",63,68,92,54
"1147","CMC4",202,198,179,109
"1148","LOC100272217",58,46,69,50
"1149","EOLA2-DT",32,44,111,65
"1150","BCDIN3D-AS1",71,75,158,91
"1151","LINC03010",0,0,0,0
"1152","LOC100286922",0,0,1,0
"1153","PPM1F-AS1",42,53,83,46
"1154","VPS13A-AS1",8,8,10,7
"1155","ANAPC1P1",210,199,139,102
"1156","LOC100286986",0,0,0,0
"1157","LOC100287010",0,0,0,0
"1158","MCPH1-DT",153,128,130,90
"1159","DDX11L10",5,4,10,5
"1160","LOC100287036",3,2,5,2
"1161","MIF4GD-DT",151,148,86,58
"1162","FAM90A26",0,0,0,0
"1163","DCAF8-DT",59,53,52,36
"1164","LOC100287072",1154,1203,1330,771
"1165","GACAT2",1,1,6,1
"1166","DEFT1P2",0,0,0,0
"1167","TONSL-AS1",149,143,33,25
"1168","DDX11L1",3,3,6,5
"1169","LINC00421",0,0,0,0
"1170","USP17L10",0,0,0,0
"1171","WASHC1",589,544,670,452
"1172","LOC100287175",3,4,4,4
"1173","EML2-AS1",29,12,39,27
"1174","USP17L11",0,0,0,0
"1175","USP17L12",0,0,0,0
"1176","SH3RF3-AS1",0,0,0,1
"1177","LINC01630",0,0,0,0
"1178","ZNF729",5,5,4,3
"1179","TIPARP-AS1",23,15,32,19
"1180","USP17L13",0,0,0,0
"1181","MANSC4",1,1,2,0
"1182","LOC100287290",25,24,42,39
"1183","LINC00941",0,0,0,0
"1184","USP17L17",0,0,0,0
"1185","LOC100287329",3,5,7,1
"1186","PRSS46P",0,0,0,0
"1187","USP17L18",0,0,0,0
"1188","OSTM1-AS1",0,0,0,0
"1189","LOC100287387",0,0,0,0
"1190","POTEB2",1,1,1,1
"1191","USP17L19",0,0,0,0
"1192","USP17L20",0,0,0,0
"1193","LOC100287467",15,18,30,18
"1194","USP17L21",0,0,0,0
"1195","SMKR1",74,69,93,54
"1196","SEPTIN7P13",56,47,48,43
"1197","USP17L22",0,0,0,0
"1198","GLYATL1B",2,1,1,0
"1199","ADPGK-AS1",35,30,28,15
"1200","LINC00173",146,135,449,207
"1201","LINC02106",0,0,0,0
"1202","DDX11L5",4,4,9,4
"1203","LOXL1-AS1",109,122,162,98
"1204","SELENOKP3",1,0,0,0
"1205","MTHFD2P1",1,4,0,0
"1206","LOC100287704",0,0,0,0
"1207","ANKRD66",0,0,0,0
"1208","AP4B1-AS1",406,386,427,276
"1209","SMIM10L2B-AS1",0,1,0,0
"1210","LINC00630",72,77,84,67
"1211","LOC100287792",0,0,1,0
"1212","LOC100287808",33,16,36,30
"1213","LINC00582",0,0,0,0
"1214","LOC100287834",0,0,0,0
"1215","ARHGEF17-AS1",31,32,46,31
"1216","LOC100287846",2,1,5,0
"1217","LINC00994",24,32,34,33
"1218","LIPT2-AS1",122,114,120,66
"1219","TTC34",7,4,16,6
"1220","LGALS8-AS1",21,16,41,17
"1221","TIMM23",2122,2171,1929,1208
"1222","LOC100287944",7,9,4,2
"1223","LINC01699",0,0,0,0
"1224","LOC100288069",54,41,52,37
"1225","SDR42E2",0,0,0,2
"1226","WTAPP1",0,1,0,0
"1227","GS1-279B7.1",0,0,0,0
"1228","LDLRAD4-AS1",0,0,3,0
"1229","LOC100288123",56,37,46,23
"1230","NBPF20",418,445,638,486
"1231","SLC9A3-AS1",129,108,228,146
"1232","LOC100288162",91,75,86,59
"1233","LOC100288175",29,30,32,38
"1234","LNCOC1",15,17,29,19
"1235","HMGN3-AS1",128,171,185,130
"1236","WHAMMP4",81,77,58,44
"1237","LOC100288208",0,0,0,0
"1238","LOC100288254",0,0,0,0
"1239","KRTAP22-2",0,0,0,0
"1240","KRTAP21-3",0,0,0,0
"1241","NPIPA5",243,237,296,203
"1242","NCAM1-AS1",1,0,1,0
"1243","ULK4P2",4,4,3,0
"1244","ERVMER34-1",109,99,54,47
"1245","LMCD1-AS1",10,8,30,11
"1246","IL10RB-DT",4,2,3,2
"1247","MTRNR2L7",0,0,0,0
"1248","DDX11L9",4,4,7,3
"1249","USP17L15",0,0,0,0
"1250","FOXL3-OT1",0,0,0,0
"1251","REXO1L2P",0,0,0,0
"1252",NA,0,0,0,0
"1253","LOC100288570",0,0,0,0
"1254","WHAMMP1",62,63,42,28
"1255","LOC100288637",289,281,61,56
"1256","DUX4",1,0,1,0
"1257","LIMS4",217,215,185,121
"1258","LOC100288728",0,0,1,0
"1259","PAN3-AS1",59,51,59,49
"1260","LINC02894",164,186,180,106
"1261","WASH8P",291,289,354,249
"1262","TMEM239",0,0,0,0
"1263","SLC38A4-AS1",74,60,181,113
"1264","FRG2C",0,0,0,0
"1265","HYDIN2",3,5,5,5
"1266","CLDN34",0,0,1,0
"1267","SRGAP3-AS3",0,0,0,0
"1268","B3GALT9",304,273,341,161
"1269","MIA2-AS1",19,14,44,27
"1270","NGFR-AS1",2,1,3,1
"1271","CRIM1-DT",10,19,17,8
"1272","PRSS43P",0,0,2,1
"1273","LOC100288966",0,1,2,1
"1274","BMS1P21",5,3,4,0
"1275","MOXD2P",0,0,0,0
"1276","SLC25A25-AS1",193,194,289,150
"1277","ADAMTSL4-AS2",6,6,9,13
"1278","TSPY10",0,0,0,0
"1279","ATP2A1-AS1",40,15,10,5
"1280","FRG1CP",18,17,24,15
"1281","LINC03011",23,38,101,48
"1282","FAM27E2",0,2,0,0
"1283","FAM95C",69,48,51,52
"1284","FAM197Y5",0,0,0,0
"1285","GNG12-AS1",3,0,0,1
"1286","TMEM225B",0,1,1,1
"1287","FAM197Y4",0,0,0,0
"1288","LINC00624",1,8,12,10
"1289","LOC100289230",31,23,20,15
"1290","TMEM238L",0,0,0,0
"1291","DNAJC3-DT",119,90,165,115
"1292","CNTNAP3C",14,13,15,9
"1293","LOC100289333",1,0,2,1
"1294","MAN1B1-DT",97,62,147,84
"1295","LOC100289361",25,24,45,19
"1296","UBAC2-AS1",62,54,85,62
"1297","KCTD21-AS1",64,58,112,80
"1298","MCF2L-AS1",74,40,51,18
"1299","DEFB4B",0,0,0,0
"1300","LOC100289473",0,0,0,0
"1301","LOC100289495",14,9,38,29
"1302","KCNIP2-AS1",4,3,5,0
"1303","LOC100289511",180,153,236,114
"1304","LOC100289561",47,49,61,37
"1305","HERC2P4",47,55,30,26
"1306","LOC100289580",455,381,402,315
"1307","ZNF605",195,198,273,212
"1308","PSG8-AS1",0,0,0,0
"1309","LOC100289656",27,24,29,17
"1310","LINC01848",0,0,0,0
"1311","ZNF783",602,498,817,520
"1312","RBM38-AS1",119,105,79,68
"1313","LINC00942",1,4,3,2
"1314","ZNF587B",360,332,464,270
"1315","LOC100293612",0,0,0,0
"1316","LOC100294145",652,645,808,471
"1317","RNF213-AS1",54,55,63,63
"1318","NHEG1",0,0,0,0
"1319","CDH5",10,2,17,2
"1320","MIR1184-1",31,25,30,19
"1321","MIR1284",0,0,0,0
"1322","MIR1200",0,0,0,0
"1323","MIR513C",0,0,0,0
"1324","MIR1468",0,0,0,0
"1325","MIR1265",0,0,0,0
"1326","MIR320B1",0,0,0,0
"1327","MIR1286",0,1,0,0
"1328","MIR1538",0,0,1,1
"1329","MIR1276",0,0,0,1
"1330","MIR1183",0,0,0,0
"1331","MIR1275",0,0,0,0
"1332","MIR1288",0,0,0,0
"1333","MIR1289-1",0,0,1,1
"1334","MIR1471",0,0,0,0
"1335","MIR1470",0,0,0,0
"1336","MIR1302-3",0,0,1,0
"1337","MIR1915",0,0,1,6
"1338","MIR1302-4",0,0,0,0
"1339","MIR302F",0,0,0,0
"1340","MIR1182",3,4,7,2
"1341","MIR1287",6,10,18,12
"1342","MIR1289-2",0,0,0,0
"1343","MIR320C1",0,0,0,0
"1344","MIR1252",0,0,0,0
"1345","MIR1914",6,10,8,5
"1346","MIR1292",50,59,26,18
"1347","MIR1537",0,0,0,0
"1348","MIR1302-6",0,0,0,0
"1349","MIR1913",0,0,0,0
"1350","MIR1246",0,0,0,0
"1351","MIR1248",10,14,10,7
"1352","MIR1912",0,0,0,0
"1353","MIR1247",1,0,0,0
"1354","MIR1302-5",1,0,1,0
"1355","MIR1302-7",0,0,0,0
"1356","MIR1263",0,0,0,0
"1357","MIR1249",0,0,0,0
"1358","MIR1296",0,0,0,0
"1359","MIR548N",0,0,0,0
"1360","MIR1298",0,0,0,0
"1361","MIR1256",0,0,0,0
"1362","MIR1229",1,0,0,2
"1363","MIR1185-1",0,0,0,0
"1364","MIR1231",0,0,0,0
"1365","MIR548F3",0,0,0,0
"1366","MIR1233-1",0,0,0,0
"1367","MIR1205",0,0,0,0
"1368","MIR1278",0,0,0,0
"1369","MIR2113",0,0,0,0
"1370","MIR1322",0,0,0,0
"1371","MIR1299",0,0,0,0
"1372","MIR1257",0,1,0,1
"1373","MIR320D2",0,0,0,0
"1374","MIR1206",0,0,2,0
"1375","MIR1321",0,0,0,0
"1376","MIR1258",0,0,0,0
"1377","MIR1307",44,29,91,48
"1378","MIR1207",0,0,0,0
"1379","MIR1269A",0,0,0,0
"1380","MIR1295A",0,0,0,0
"1381","MIR1270",0,0,0,0
"1382","MIR1294",0,0,0,0
"1383","MIR1279",4,3,1,2
"1384","MIR1825",16,16,17,9
"1385","MIR1272",0,0,0,0
"1386","MIR1204",10,9,46,17
"1387","MIR548I3",0,0,0,0
"1388","MIR1297",0,0,0,0
"1389","MIR1243",0,0,0,0
"1390","MIR1976",0,0,0,0
"1391","MIR548I4",0,0,0,0
"1392","MIR548F1",0,0,0,0
"1393","MIR1255A",0,0,0,0
"1394","MIR320C2",0,0,1,0
"1395","MIR1234",1,1,0,0
"1396","MIR1306",22,18,24,12
"1397","MIR1228",0,0,0,0
"1398","MIR1266",0,0,0,0
"1399","MIR1271",0,0,0,0
"1400","MIR548I1",0,0,0,0
"1401","MIR1283-2",0,0,0,0
"1402","MIR1253",0,0,0,0
"1403","MIR1185-2",0,0,0,0
"1404","MIR1909",11,9,7,4
"1405","MIR1203",0,0,0,0
"1406","MIR1324",0,0,0,0
"1407","MIR1181",179,163,194,118
"1408","MIR1277",0,0,0,0
"1409","MIR1827",1,0,0,0
"1410","MIR1285-1",1,0,0,0
"1411","MIR1245A",0,0,0,0
"1412","MIR1293",0,0,0,0
"1413","MIR1291",3,3,2,2
"1414","MIR1911",0,0,0,0
"1415","MIR1302-8",0,2,0,1
"1416","MIR2110",5,11,15,14
"1417","MIR2053",0,0,0,0
"1418","MIR1238",0,0,0,0
"1419","MIR1302-1",0,0,0,0
"1420","MIR1261",0,0,0,0
"1421","MIR1250",0,0,0,0
"1422","MIR1226",0,4,1,1
"1423","MIR1268A",0,0,0,0
